epoch,loss_lb,loss_ub,Precision_stu,Recall_stu,mAP50_stu,mAP50-95_stu,Precision_tea,Recall_tea,mAP50_tea,mAP50-95_tea,best_mAP50,best_mAP50_stu
31,3.0406715869903564,1.1630639433860779,0.4267455352036656,0.48489496670109944,0.35628676001782567,0.1696143629240248,0.4514486481952425,0.47842002318344445,0.3676008981664429,0.1765324633120457,0.3718648458771637,0.3630298989459001
32,3.1003217697143555,1.2663551807403564,0.423489840104604,0.4849549610764582,0.3485474471534852,0.16446912410105205,0.4461596827672847,0.4763934940751173,0.36219522566372225,0.172905649959303,0.3718648458771637,0.3630298989459001
33,3.0827124238014223,1.1564691066741943,0.42577526038870395,0.4823706190961153,0.34702613969190155,0.1644443200227147,0.4250309155001026,0.48594399194754145,0.3531415404713045,0.16906502416708888,0.3718648458771637,0.3630298989459001
34,2.980054020881653,1.0512030988931655,0.41915762365113884,0.49804937388791326,0.34809644354827207,0.16366992841616607,0.4397423645124039,0.4715779006067117,0.3509215695466623,0.16815977609483684,0.3718648458771637,0.3630298989459001
35,2.9107101440429686,1.0627510696649551,0.4210210115088164,0.4872131089193166,0.34612019801718175,0.1658116282980955,0.4097368703876191,0.5035429712072836,0.345257169606505,0.165485139786352,0.3718648458771637,0.3630298989459001
36,2.8900592803955076,1.1469433963298798,0.4334587729137203,0.4781743158821155,0.3398622885636576,0.15961058682851118,0.4181443583897086,0.49611870096133903,0.34592516278338153,0.16517022890035443,0.3718648458771637,0.3630298989459001
37,2.912385404109955,1.0672609120607377,0.4208013374596756,0.5023786758688601,0.3417441121064662,0.1629644065362207,0.41911818801353684,0.4985329015895409,0.34131948128784795,0.1631087687874121,0.3718648458771637,0.3630298989459001
38,2.8716107845306396,1.1222472310066223,0.4146040762036741,0.5064445418735124,0.3405594364973998,0.16232397383886726,0.4282637736285838,0.4905905226143742,0.3378742391843288,0.16008896623610655,0.3718648458771637,0.3630298989459001
39,2.834589111804962,1.0168269485235215,0.4178250069036824,0.48861522465803886,0.33445542525553873,0.15795359578528217,0.4274669450125285,0.4880356385464266,0.33860664565663806,0.1605203563419389,0.3718648458771637,0.3630298989459001
40,2.8804513931274416,0.9333912074565888,0.4326446271516216,0.4773746380451702,0.3355374122264053,0.1574920998237344,0.43723989682247644,0.48670504419226135,0.34362383090554544,0.1639992549917978,0.3718648458771637,0.3630298989459001
41,2.6461612124112435,0.9348854273557663,0.43796985174646863,0.48072023449846457,0.3472418208997364,0.1656866411508256,0.44352133265187477,0.47941269416269555,0.34596747437306685,0.16464511850532434,0.3718648458771637,0.3630298989459001
42,2.67175555229187,0.9981138497591019,0.4278495424586097,0.4859886169773027,0.3393424229443689,0.15924010762269078,0.4335356731659508,0.4984611779767524,0.34601614374850914,0.16447468083094283,0.3718648458771637,0.3630298989459001
43,2.7421149015426636,1.0358859658241273,0.4480878671432206,0.46402063159382,0.344230401745983,0.16442461895446142,0.43027205661100654,0.5048643978816189,0.35141636353327566,0.16723094872113356,0.3718648458771637,0.3630298989459001
44,2.794641399383545,0.9212374061346054,0.4094193019791735,0.5170901730291713,0.3502129187751336,0.166597392453732,0.4366130123806794,0.4926004015983041,0.35681741181117543,0.17008895525601053,0.3718648458771637,0.3630298989459001
45,2.742979371547699,0.9552795976400376,0.4412031165925129,0.47339458422010416,0.3557619824490414,0.17067108710399242,0.437135133145651,0.488809700807376,0.35890763991901753,0.17170150035188653,0.3718648458771637,0.3630298989459001
46,2.703334701061249,1.0823762983083725,0.4478580048270314,0.4781205231725242,0.36056560728454057,0.1737318507978442,0.4512521673811808,0.48015729851124966,0.3660330653017386,0.17551048440121714,0.3718648458771637,0.3630298989459001
47,2.7162733674049377,0.9880953103303909,0.44274899399523693,0.481192235190894,0.3602781275601728,0.17264771011306784,0.45133072456195517,0.4792194987921582,0.36995736529226714,0.17765108718213612,0.3718648458771637,0.3630298989459001
48,2.5768351435661314,0.928819864988327,0.4398097727477065,0.4961174201825393,0.3711048059217228,0.1778593077721495,0.4360339160961744,0.5028711690220863,0.37393429579943127,0.1796101971921439,0.37393429579943127,0.3711048059217228
49,2.7321397066116333,0.7998641103506088,0.4522121761276899,0.4847528002543222,0.37271796589060036,0.17928835183629793,0.4528721605393635,0.484558324104985,0.3745657299157938,0.18009966156372598,0.3745657299157938,0.37271796589060036
