iter,loss,loss_lb,loss_ulb,loss_consist,loss_conflict,cons_w,high_r,conflict_r,lr,n_consist,n_conflict,n_from_student
45,29.708749771118164,29.609283447265625,29.524341583251953,29.524341583251953,0.0,0.0033689734995427335,0.5,0.0,0.00998679903147903,25,0,0
46,26.988624572753906,26.924192428588867,19.125396728515625,19.125396728515625,0.0,0.0033689734995427335,1.0,0.0,0.009986498986942687,92,0,0
47,26.581302642822266,26.511001586914062,20.867448806762695,20.867448806762695,0.0,0.0033689734995427335,0.75,0.0,0.00998619894140469,53,0,0
48,29.267658233642578,29.197919845581055,20.700138092041016,20.700138092041016,0.0,0.0033689734995427335,1.0,0.0,0.009985898894865003,42,0,0
49,28.07876968383789,27.93758773803711,41.90637969970703,152.83404541015625,0.0,0.0033689734995427335,0.25,0.0,0.009985598847323592,1,0,0
50,28.022415161132812,27.955459594726562,19.874135971069336,19.874135971069336,0.0,0.0033689734995427335,1.0,0.0,0.009985298798780417,76,0,0
51,26.263643264770508,26.192970275878906,20.977561950683594,0.0,20.977561950683594,0.0033689734995427335,0.0,1.0,0.009984998749235443,0,80,0
52,25.494129180908203,25.430622100830078,18.85042953491211,17.40544891357422,1.4449806213378906,0.0033689734995427335,0.75,0.07665505260229111,0.00998469869868863,265,22,29
53,25.530473709106445,25.43433380126953,28.537078857421875,20.703371047973633,7.8337082862854,0.0033689734995427335,1.0,0.27450981736183167,0.009984398647139946,37,14,9
54,31.012279510498047,30.92917251586914,24.66813850402832,13.195838928222656,11.47230052947998,0.0033689734995427335,1.0,0.46506550908088684,0.009984098594589352,245,213,35
55,24.326539993286133,24.259069442749023,20.02718734741211,8.324553489685059,11.70263385772705,0.0033689734995427335,1.0,0.5843373537063599,0.00998379854103681,69,97,7
56,27.49671745300293,27.410526275634766,25.58405303955078,8.73106575012207,16.85298728942871,0.0033689734995427335,0.75,0.658730149269104,0.009983498486482284,172,332,24
57,23.309736251831055,23.20994758605957,29.62010955810547,6.768035888671875,22.852073669433594,0.0033689734995427335,1.0,0.7715053558349609,0.009983198430925738,85,287,28
58,25.140775680541992,25.043188095092773,28.966651916503906,2.940776824951172,26.025875091552734,0.0033689734995427335,0.5,0.8984771370887756,0.009982898374367135,20,177,8
59,23.719011306762695,23.634798049926758,24.99662208557129,3.0568623542785645,21.939760208129883,0.0033689734995427335,1.0,0.8777089715003967,0.009982598316806437,79,567,4
60,21.611989974975586,21.53341293334961,23.32352066040039,3.7193655967712402,19.604156494140625,0.0033689734995427335,1.0,0.840531587600708,0.009982298258243608,192,1012,35
61,28.989595413208008,28.903345108032227,25.601253509521484,2.9321093559265137,22.669143676757812,0.0033689734995427335,1.0,0.8854700922966003,0.009981998198678612,67,518,16
62,26.100257873535156,26.003002166748047,28.868209838867188,4.365152835845947,24.5030574798584,0.0033689734995427335,0.75,0.8487903475761414,0.009981698138111412,75,421,29
63,29.600746154785156,29.50925636291504,27.156335830688477,3.6697750091552734,23.486560821533203,0.0033689734995427335,1.0,0.8648648858070374,0.009981398076541968,25,160,4
64,26.96796226501465,26.88056182861328,25.94290542602539,2.8707313537597656,23.072174072265625,0.0033689734995427335,1.0,0.8893442749977112,0.009981098013970248,54,434,31
65,25.30379867553711,25.22573471069336,23.171642303466797,9.580582618713379,13.591058731079102,0.0033689734995427335,0.5,0.5865384340286255,0.009980797950396213,43,61,9
66,26.62091827392578,26.536006927490234,25.20384407043457,11.016249656677246,14.187594413757324,0.0033689734995427335,1.0,0.5629138946533203,0.009980497885819825,132,170,40
67,25.559415817260742,25.4309024810791,38.14635467529297,13.382580757141113,24.825654983520508,0.0033689734995427335,0.75,0.6497461795806885,0.009980197820241048,138,256,8
68,23.755048751831055,23.687294006347656,20.111310958862305,8.656837463378906,11.454473495483398,0.0033689734995427335,1.0,0.569553792476654,0.009979897753659846,164,217,9
69,24.64663314819336,24.572853088378906,21.899709701538086,7.887251853942871,14.012457847595215,0.0033689734995427335,1.0,0.6398467421531677,0.009979597686076182,94,167,12
70,27.257078170776367,27.176822662353516,23.82200050354004,7.819988250732422,16.002012252807617,0.0033689734995427335,0.75,0.6717325448989868,0.009979297617490017,216,442,16
71,24.17418670654297,24.099199295043945,22.258472442626953,7.878265380859375,14.380208015441895,0.0033689734995427335,1.0,0.6460554599761963,0.009978997547901318,332,606,26
72,26.078948974609375,26.008148193359375,21.01564598083496,7.815066814422607,13.200579643249512,0.0033689734995427335,0.75,0.6281310319900513,0.009978697477310046,193,326,9
73,26.886550903320312,26.816308975219727,20.84944725036621,7.622378826141357,13.227068901062012,0.0033689734995427335,0.75,0.6344085931777954,0.009978397405716162,102,177,13
74,25.35912322998047,25.28753662109375,21.248525619506836,7.056992053985596,14.191534042358398,0.0033689734995427335,1.0,0.6678832173347473,0.009978097333119633,91,183,17
75,25.22687530517578,25.147855758666992,23.455196380615234,6.929944038391113,16.525251388549805,0.0033689734995427335,1.0,0.7045454382896423,0.00997779725952042,65,155,29
76,24.76071548461914,24.687408447265625,21.759626388549805,9.74311637878418,12.016510009765625,0.0033689734995427335,0.5,0.5522388219833374,0.009977497184918487,60,74,25
77,20.55180549621582,20.457937240600586,27.862394332885742,12.51446533203125,15.347929000854492,0.0033689734995427335,1.0,0.5508474707603455,0.009977197109313794,53,65,30
78,26.945960998535156,26.856121063232422,26.666790008544922,8.639495849609375,18.027294158935547,0.0033689734995427335,1.0,0.6760203838348389,0.00997689703270631,127,265,30
79,22.10991859436035,21.998748779296875,32.99812316894531,19.638402938842773,33.43836212158203,0.0033689734995427335,0.5,0.6299999952316284,0.009976596955095994,37,63,25
80,28.05739402770996,27.91632080078125,41.874481201171875,43.65134048461914,54.564178466796875,0.0033689734995427335,0.75,0.5555555820465088,0.00997629687648281,4,5,8
81,24.530061721801758,24.444135665893555,25.505199432373047,10.318012237548828,15.187187194824219,0.0033689734995427335,1.0,0.5954545736312866,0.009975996796866723,89,131,32
82,24.016613006591797,23.895856857299805,35.84378433227539,21.669523239135742,15.759653091430664,0.0033689734995427335,0.25,0.42105263471603394,0.009975696716247692,11,8,8
83,23.908611297607422,23.82392120361328,25.138046264648438,6.900640487670898,18.23740577697754,0.0033689734995427335,0.75,0.7254902124404907,0.009975396634625685,28,74,45
84,28.14342498779297,28.036787033081055,31.652921676635742,10.627988815307617,21.024932861328125,0.0033689734995427335,0.5,0.6642335653305054,0.009975096552000661,46,91,13
85,28.941322326660156,28.806869506835938,39.90928268432617,17.31005096435547,22.599231719970703,0.0033689734995427335,0.75,0.5662650465965271,0.009974796468372587,36,47,14
86,24.429576873779297,24.306743621826172,36.460113525390625,21.45713996887207,21.45713996887207,0.0033689734995427335,0.5,0.5,0.009974496383741422,2,2,5
87,25.605606079101562,25.522369384765625,24.707120895385742,14.242929458618164,10.464192390441895,0.0033689734995427335,0.5,0.42352941632270813,0.00997419629810713,49,36,22
88,27.94093894958496,27.863117218017578,23.099613189697266,12.962372779846191,10.137240409851074,0.0033689734995427335,0.75,0.43884891271591187,0.009973896211469678,78,61,18
89,23.350858688354492,23.262845993041992,26.12450408935547,9.086784362792969,17.0377197265625,0.0033689734995427335,1.0,0.6521739363670349,0.009973596123829025,72,135,61
90,26.835735321044922,26.74758529663086,26.165437698364258,9.729386329650879,16.436052322387695,0.0033689734995427335,0.75,0.6281588673591614,0.009973296035185134,103,174,24
91,29.33481216430664,29.261550903320312,21.74604034423828,21.74604034423828,0.0,0.0033689734995427335,1.0,0.0,0.009972995945537971,221,0,18
92,25.27013397216797,25.19595718383789,22.017501831054688,22.017501831054688,0.0,0.0033689734995427335,1.0,0.0,0.009972695854887496,247,0,23
93,22.913393020629883,22.838165283203125,22.32953643798828,22.32953643798828,0.0,0.0033689734995427335,1.0,0.0,0.009972395763233674,147,0,15
94,24.462533950805664,24.385101318359375,22.98386001586914,22.98386001586914,0.0,0.0033689734995427335,1.0,0.0,0.00997209567057647,328,0,58
95,25.611648559570312,25.53548812866211,22.606403350830078,22.606403350830078,0.0,0.0033689734995427335,1.0,0.0,0.009971795576915844,306,0,54
96,23.75605010986328,23.672611236572266,24.76691246032715,24.76691246032715,0.0,0.0033689734995427335,1.0,0.0,0.00997149548225176,210,0,27
97,23.134836196899414,23.037128448486328,29.002338409423828,29.002338409423828,0.0,0.0033689734995427335,1.0,0.0,0.009971195386584178,192,0,7
98,25.86415672302246,25.77587127685547,26.20565414428711,26.20565414428711,0.0,0.0033689734995427335,1.0,0.0,0.009970895289913068,397,0,15
99,22.71991539001465,22.638145446777344,24.271495819091797,24.271495819091797,0.0,0.0033689734995427335,1.0,0.0,0.009970595192238387,250,0,10
100,22.9816951751709,22.884197235107422,28.939733505249023,28.939733505249023,0.0,0.0033689734995427335,1.0,0.0,0.009970295093560101,398,0,11
101,23.249658584594727,23.160884857177734,26.350337982177734,26.350337982177734,0.0,0.0033689734995427335,1.0,0.0,0.009969994993878174,386,0,9
102,31.438976287841797,31.349960327148438,26.422216415405273,26.422216415405273,0.0,0.0033689734995427335,1.0,0.0,0.009969694893192564,326,0,19
103,22.75191307067871,22.6607666015625,27.054813385009766,27.054813385009766,0.0,0.0033689734995427335,1.0,0.0,0.009969394791503241,48,0,3
104,22.628398895263672,22.54551887512207,24.6009521484375,24.6009521484375,0.0,0.0033689734995427335,1.0,0.0,0.009969094688810161,184,0,3
105,27.019466400146484,26.92635726928711,27.637493133544922,27.637493133544922,0.0,0.0033689734995427335,1.0,0.0,0.009968794585113292,305,0,6
106,29.217710494995117,29.13006019592285,26.016735076904297,26.016735076904297,0.0,0.0033689734995427335,1.0,0.0,0.009968494480412598,273,0,11
107,24.29133415222168,24.198997497558594,27.408098220825195,27.408098220825195,0.0,0.0033689734995427335,1.0,0.0,0.009968194374708037,166,0,7
108,23.41061782836914,23.325878143310547,25.152706146240234,25.152706146240234,0.0,0.0033689734995427335,1.0,0.0,0.009967894267999577,328,0,11
109,23.05282974243164,22.966562271118164,25.606212615966797,25.606212615966797,0.0,0.0033689734995427335,1.0,0.0,0.009967594160287177,583,0,15
110,23.978897094726562,23.88484764099121,27.916481018066406,27.916481018066406,0.0,0.0033689734995427335,1.0,0.0,0.009967294051570803,271,0,16
111,23.783605575561523,23.696880340576172,25.742259979248047,25.742259979248047,0.0,0.0033689734995427335,1.0,0.0,0.009966993941850417,298,0,7
112,23.748533248901367,23.650423049926758,29.121734619140625,29.121734619140625,0.0,0.0033689734995427335,1.0,0.0,0.009966693831125983,350,0,15
113,24.729782104492188,24.651866912841797,23.12750816345215,23.12750816345215,0.0,0.0033689734995427335,1.0,0.0,0.009966393719397462,395,0,37
114,22.418575286865234,22.340341567993164,23.221668243408203,23.221668243408203,0.0,0.0033689734995427335,1.0,0.0,0.009966093606664818,402,0,27
115,23.28987693786621,23.21706771850586,21.61160659790039,21.61160659790039,0.0,0.0033689734995427335,1.0,0.0,0.009965793492928015,481,0,30
116,22.359752655029297,22.25910186767578,29.87594223022461,29.87594223022461,0.0,0.0033689734995427335,1.0,0.0,0.009965493378187015,245,0,9
117,22.92283821105957,22.835357666015625,25.966278076171875,25.966278076171875,0.0,0.0033689734995427335,1.0,0.0,0.00996519326244178,225,0,18
118,22.728404998779297,22.643375396728516,25.238805770874023,25.238805770874023,0.0,0.0033689734995427335,1.0,0.0,0.009964893145692277,380,0,33
119,22.915193557739258,22.82561683654785,26.58890151977539,26.58890151977539,0.0,0.0033689734995427335,1.0,0.0,0.009964593027938465,314,0,19
120,25.016273498535156,24.926645278930664,26.604066848754883,26.604066848754883,0.0,0.0033689734995427335,1.0,0.0,0.009964292909180307,525,0,19
121,25.783876419067383,25.703475952148438,23.864994049072266,23.864994049072266,0.0,0.0033689734995427335,1.0,0.0,0.00996399278941777,376,0,20
122,26.54641342163086,26.44771957397461,29.294677734375,29.294677734375,0.0,0.0033689734995427335,1.0,0.0,0.009963692668650811,331,0,32
123,22.160348892211914,22.086748123168945,21.8466739654541,21.8466739654541,0.0,0.0033689734995427335,1.0,0.0,0.0099633925468794,488,0,41
124,28.30387306213379,28.210527420043945,27.707706451416016,27.707706451416016,0.0,0.0033689734995427335,1.0,0.0,0.009963092424103495,580,0,64
125,23.91976547241211,23.823835372924805,28.474660873413086,28.474660873413086,0.0,0.0033689734995427335,1.0,0.0,0.00996279230032306,374,0,52
126,23.78350067138672,23.681621551513672,30.240556716918945,18.559654235839844,11.680901527404785,0.0033689734995427335,1.0,0.3862660825252533,0.00996249217553806,286,180,70
127,25.47372817993164,25.410114288330078,18.882476806640625,16.92911720275879,1.9533597230911255,0.0033689734995427335,0.75,0.1034482792019844,0.009962192049748455,104,12,15
128,23.90886878967285,23.81525421142578,27.787235260009766,26.018957138061523,1.7682785987854004,0.0033689734995427335,1.0,0.06363636255264282,0.00996189192295421,103,7,6
129,24.877117156982422,24.81344223022461,18.900365829467773,15.62430191040039,3.2760634422302246,0.0033689734995427335,1.0,0.1733333319425583,0.009961591795155288,124,26,12
130,24.20078468322754,24.14253044128418,17.291656494140625,13.495926856994629,3.795729398727417,0.0033689734995427335,1.0,0.2195121943950653,0.00996129166635165,160,45,20
131,24.6484317779541,24.59478759765625,15.923218727111816,15.923218727111816,0.0,0.0033689734995427335,1.0,0.0,0.009960991536543262,158,0,10
132,22.049236297607422,21.98653793334961,18.610633850097656,18.610633850097656,0.0,0.0033689734995427335,1.0,0.0,0.009960691405730086,249,0,28
133,24.093368530273438,24.02761459350586,19.51769256591797,19.51769256591797,0.0,0.0033689734995427335,0.75,0.0,0.009960391273912085,45,0,18
134,23.932689666748047,23.875137329101562,17.082910537719727,17.082910537719727,0.0,0.0033689734995427335,1.0,0.0,0.00996009114108922,136,0,28
135,21.403697967529297,21.345199584960938,17.363689422607422,17.363689422607422,0.0,0.0033689734995427335,1.0,0.0,0.009959791007261454,62,0,22
136,34.81974411010742,34.743629455566406,22.592376708984375,22.592376708984375,0.0,0.0033689734995427335,1.0,0.0,0.009959490872428754,71,0,23
137,24.05980110168457,23.995525360107422,19.078828811645508,19.078828811645508,0.0,0.0033689734995427335,1.0,0.0,0.009959190736591081,188,0,24
138,25.453479766845703,25.38026237487793,21.732707977294922,21.732707977294922,0.0,0.0033689734995427335,1.0,0.0,0.009958890599748395,199,0,27
139,25.294963836669922,25.22351837158203,21.206932067871094,21.206932067871094,0.0,0.0033689734995427335,1.0,0.0,0.009958590461900663,86,0,13
140,24.153356552124023,24.078147888183594,22.323863983154297,22.323863983154297,0.0,0.0033689734995427335,1.0,0.0,0.009958290323047845,138,0,15
141,27.06682777404785,26.983366012573242,24.773582458496094,24.773582458496094,0.0,0.0033689734995427335,1.0,0.0,0.009957990183189908,164,0,32
142,26.316993713378906,26.236465454101562,23.90303611755371,23.90303611755371,0.0,0.0033689734995427335,1.0,0.0,0.009957690042326812,205,0,40
143,23.636720657348633,23.5489559173584,26.051050186157227,26.051050186157227,0.0,0.0033689734995427335,1.0,0.0,0.009957389900458519,68,0,11
144,26.09026527404785,26.017383575439453,21.632999420166016,21.632999420166016,0.0,0.0033689734995427335,1.0,0.0,0.009957089757584994,71,0,21
145,26.04888916015625,25.94598388671875,30.545141220092773,30.545141220092773,0.0,0.0033689734995427335,0.75,0.0,0.0099567896137062,20,0,9
146,26.75733184814453,26.683021545410156,22.057109832763672,22.057109832763672,0.0,0.0033689734995427335,0.75,0.0,0.009956489468822096,96,0,10
147,30.759084701538086,30.681175231933594,23.12535285949707,23.12535285949707,0.0,0.0033689734995427335,1.0,0.0,0.009956189322932652,165,0,15
148,23.794363021850586,23.710529327392578,24.88428497314453,24.88428497314453,0.0,0.0033689734995427335,1.0,0.0,0.009955889176037826,231,0,6
149,26.62357521057129,26.541379928588867,24.39773941040039,24.39773941040039,0.0,0.0033689734995427335,1.0,0.0,0.009955589028137582,146,0,0
150,24.655771255493164,24.584300994873047,21.21407699584961,21.21407699584961,0.0,0.0033689734995427335,1.0,0.0,0.009955288879231881,79,0,0
151,24.109027862548828,24.02470588684082,22.105249404907227,22.105249404907227,0.0,0.0038145658154703273,1.0,0.0,0.00995498872932069,155,0,4
152,27.846595764160156,27.75615692138672,23.708984375,23.708984375,0.0,0.0038145658154703273,1.0,0.0,0.00995468857840397,281,0,3
153,27.646530151367188,27.542991638183594,27.14296531677246,27.14296531677246,0.0,0.0038145658154703273,1.0,0.0,0.009954388426481685,97,0,2
154,29.899282455444336,29.807025909423828,24.18511390686035,24.18511390686035,0.0,0.0038145658154703273,1.0,0.0,0.009954088273553796,269,0,15
155,26.925447463989258,26.813701629638672,29.294401168823242,29.294401168823242,0.0,0.0038145658154703273,1.0,0.0,0.009953788119620267,97,0,1
156,26.169431686401367,26.078739166259766,23.77508544921875,23.77508544921875,0.0,0.0038145658154703273,1.0,0.0,0.00995348796468106,188,0,8
157,22.104650497436523,22.01327896118164,23.953231811523438,23.953231811523438,0.0,0.0038145658154703273,1.0,0.0,0.009953187808736138,136,0,8
158,23.84196662902832,23.747962951660156,24.64345359802246,24.64345359802246,0.0,0.0038145658154703273,1.0,0.0,0.009952887651785466,215,0,10
159,24.67960548400879,24.593122482299805,22.671737670898438,22.671737670898438,0.0,0.0038145658154703273,1.0,0.0,0.009952587493829004,280,0,15
160,27.265487670898438,27.185182571411133,21.05219841003418,21.05219841003418,0.0,0.0038145658154703273,1.0,0.0,0.009952287334866718,123,0,7
161,26.307065963745117,26.224584579467773,21.622900009155273,21.622900009155273,0.0,0.0038145658154703273,1.0,0.0,0.00995198717489857,329,0,12
162,22.368160247802734,22.281681060791016,22.670631408691406,22.670631408691406,0.0,0.0038145658154703273,1.0,0.0,0.00995168701392452,190,0,8
163,27.00763702392578,26.89630126953125,29.187082290649414,8.419350624084473,20.767730712890625,0.0038145658154703273,1.0,0.7115384340286255,0.009951386851944535,30,74,6
164,25.24976921081543,25.158903121948242,23.820940017700195,9.452754020690918,14.368186950683594,0.0038145658154703273,0.5,0.60317462682724,0.009951086688958576,25,38,31
165,23.5195369720459,23.433483123779297,22.55925750732422,6.203795909881592,16.3554630279541,0.0038145658154703273,0.5,0.7250000238418579,0.009950786524966605,11,29,49
166,30.661161422729492,30.54791259765625,29.688732147216797,11.617329597473145,18.071401596069336,0.0038145658154703273,0.5,0.6086956262588501,0.009950486359968588,9,14,155
167,27.188018798828125,27.03333854675293,40.55000686645508,6.633108615875244,37.587615966796875,0.0038145658154703273,0.25,0.8500000238418579,0.009950186193964483,3,17,340
168,25.392627716064453,25.392627716064453,0.0,0.0,0.0,0.0038145658154703273,0.0,0.8177083134651184,0.009949886026954256,0,0,18
169,27.616350173950195,27.459232330322266,41.18885040283203,0.0,61.75227355957031,0.0038145658154703273,0.0,1.0,0.009949585858937873,0,7,127
170,27.007991790771484,26.85433578491211,40.28150177001953,0.0,793.443359375,0.0038145658154703273,0.0,1.0,0.00994928568991529,0,2,190
171,26.682567596435547,26.682567596435547,0.0,0.0,0.0,0.0038145658154703273,0.0,0.8177710771560669,0.009948985519886475,0,0,29
172,28.57489013671875,28.46002197265625,30.11326026916504,12.905683517456055,17.207578659057617,0.0038145658154703273,0.25,0.5714285969734192,0.00994868534885139,3,4,150
173,21.228578567504883,21.107803344726562,31.661706924438477,40.834320068359375,20.417160034179688,0.0038145658154703273,0.5,0.3333333432674408,0.009948385176809996,4,2,148
174,26.643917083740234,26.492332458496094,39.73849868774414,0.0,157.261474609375,0.0038145658154703273,0.0,1.0,0.009948085003762257,0,1,194
175,26.587764739990234,26.436498641967773,39.654747009277344,5.139978408813477,51.399784088134766,0.0038145658154703273,0.25,0.9090909361839294,0.009947784829708137,1,10,265
176,22.376731872558594,22.300811767578125,19.902790069580078,0.0,19.902790069580078,0.0038145658154703273,0.0,1.0,0.009947484654647598,0,35,202
177,22.442630767822266,22.3149471282959,33.47241973876953,0.0,49.09421157836914,0.0038145658154703273,0.0,1.0,0.009947184478580602,0,7,70
178,25.80466079711914,25.737953186035156,17.487600326538086,1.4422762393951416,16.045324325561523,0.0038145658154703273,0.25,0.9175257682800293,0.009946884301507112,8,89,171
179,24.150434494018555,24.01303482055664,36.019554138183594,0.0,36.0419807434082,0.0038145658154703273,0.0,1.0,0.009946584123427095,0,12,116
180,27.962718963623047,27.827239990234375,35.516441345214844,2.9597034454345703,32.556739807128906,0.0038145658154703273,0.25,0.9166666865348816,0.009946283944340507,2,22,134
181,23.408279418945312,23.297624588012695,29.00827407836914,0.0,29.00827407836914,0.0038145658154703273,0.0,1.0,0.009945983764247315,0,10,69
182,24.711957931518555,24.630035400390625,21.476211547851562,21.476211547851562,0.0,0.0038145658154703273,1.0,0.0,0.009945683583147482,19,0,40
183,26.041168212890625,25.94878578186035,24.218515396118164,24.218515396118164,0.0,0.0038145658154703273,1.0,0.0,0.009945383401040968,27,0,63
184,25.68507194519043,25.615692138671875,18.18825340270996,18.18825340270996,0.0,0.0038145658154703273,0.5,0.0,0.00994508321792774,25,0,22
185,22.390756607055664,22.3104190826416,21.060623168945312,21.060623168945312,0.0,0.0038145658154703273,1.0,0.0,0.009944783033807759,30,0,54
186,23.316545486450195,23.235702514648438,21.193096160888672,21.193096160888672,0.0,0.0038145658154703273,0.75,0.0,0.009944482848680986,39,0,89
187,25.625877380371094,25.54269027709961,21.807796478271484,21.807796478271484,0.0,0.0038145658154703273,1.0,0.0,0.009944182662547386,47,0,63
